timestamp,flow_m3h,turbidity_ntu,uvt,lamp_power_pct,uv_intensity,uv_dose_mj_cm2,lamp_health_pct,anomaly_score,advisory,cusum_event
2026-04-26T12:05:00+00:00,103.507,1.132,77.714,74.14,49.657,27.25,91.6,0.087,Slight degradation detected. Monitor lamp health.,False
2026-04-26T12:10:00+00:00,102.053,0.709,75.017,73.62,51.007,27.787,93.3,0.044,Slight degradation detected. Monitor lamp health.,False
2026-04-26T12:15:00+00:00,103.518,0.78,76.441,71.45,50.948,28.525,94.3,0.102,Slight degradation detected. Monitor lamp health.,False
2026-04-26T12:20:00+00:00,105.786,1.15,77.439,73.85,51.217,28.335,92.9,0.105,Slight degradation detected. Monitor lamp health.,False
2026-04-26T12:25:00+00:00,102.183,0.618,76.873,74.46,50.273,27.114,90.9,0.129,Slight degradation detected. Monitor lamp health.,False
2026-04-26T12:30:00+00:00,100.05,0.784,77.367,71.73,52.209,27.114,92.0,0.112,Slight degradation detected. Monitor lamp health.,True
2026-04-26T12:35:00+00:00,98.214,0.628,75.841,73.19,51.62,27.153,93.8,0.107,Slight degradation detected. Monitor lamp health.,False
2026-04-26T12:40:00+00:00,102.264,0.734,77.244,72.22,52.412,27.458,91.7,0.11,Slight degradation detected. Monitor lamp health.,True
2026-04-26T12:45:00+00:00,97.533,0.611,77.803,74.81,49.562,27.647,92.0,0.145,Slight degradation detected. Monitor lamp health.,False
2026-04-26T12:50:00+00:00,106.177,0.998,75.072,71.13,50.99,28.378,93.3,0.118,Slight degradation detected. Monitor lamp health.,False
2026-04-26T12:55:00+00:00,103.822,1.013,75.984,72.19,52.31,28.266,93.4,0.149,Slight degradation detected. Monitor lamp health.,True
2026-04-26T13:00:00+00:00,104.501,0.977,76.584,72.18,52.654,28.154,92.8,0.141,Slight degradation detected. Monitor lamp health.,False
2026-04-26T13:05:00+00:00,99.3,0.689,75.534,74.29,49.056,26.935,90.7,0.125,Slight degradation detected. Monitor lamp health.,False
2026-04-26T13:10:00+00:00,106.219,1.124,76.43,72.35,51.099,28.551,92.7,0.03,Slight degradation detected. Monitor lamp health.,False
2026-04-26T13:15:00+00:00,97.199,0.639,75.026,73.8,49.431,26.605,91.4,0.117,Slight degradation detected. Monitor lamp health.,False
2026-04-26T13:20:00+00:00,97.32,0.915,75.077,70.69,49.047,27.617,91.7,0.068,Slight degradation detected. Monitor lamp health.,False
2026-04-26T13:25:00+00:00,101.384,0.639,75.575,72.0,50.808,27.941,93.9,0.129,Slight degradation detected. Monitor lamp health.,False
2026-04-26T13:30:00+00:00,97.543,0.818,76.323,69.96,50.016,26.598,92.0,0.145,Slight degradation detected. Monitor lamp health.,False
2026-04-26T13:35:00+00:00,97.193,1.111,75.976,72.19,49.546,27.259,91.1,0.036,Slight degradation detected. Monitor lamp health.,False
2026-04-26T13:40:00+00:00,106.349,0.697,77.181,70.11,51.375,26.6,91.7,0.161,Slight degradation detected. Monitor lamp health.,True
2026-04-26T13:45:00+00:00,104.156,1.047,75.021,69.87,49.716,27.478,92.7,0.037,Slight degradation detected. Monitor lamp health.,False
2026-04-26T13:50:00+00:00,102.774,1.197,75.491,72.24,50.689,27.382,90.2,0.025,Slight degradation detected. Monitor lamp health.,False
2026-04-26T13:55:00+00:00,105.858,1.007,76.67,74.22,51.944,26.584,90.8,0.101,Slight degradation detected. Monitor lamp health.,False
2026-04-26T14:00:00+00:00,100.533,1.164,74.675,74.22,50.539,28.378,92.8,0.154,Slight degradation detected. Monitor lamp health.,False
2026-04-26T14:05:00+00:00,105.288,1.123,76.349,70.24,50.116,27.729,89.7,0.075,Slight degradation detected. Monitor lamp health.,False
2026-04-26T14:10:00+00:00,99.903,0.993,77.633,74.79,50.055,28.636,92.7,0.093,Slight degradation detected. Monitor lamp health.,False
2026-04-26T14:15:00+00:00,102.029,1.066,77.69,75.39,50.609,27.794,89.8,0.116,Slight degradation detected. Monitor lamp health.,True
2026-04-26T14:20:00+00:00,100.854,0.734,77.749,73.46,50.278,26.386,89.7,0.122,Slight degradation detected. Monitor lamp health.,False
2026-04-26T14:25:00+00:00,99.126,0.776,76.04,71.69,49.771,26.596,92.0,0.038,Slight degradation detected. Monitor lamp health.,False
2026-04-26T14:30:00+00:00,100.334,0.658,74.768,74.14,49.071,26.371,89.9,0.115,Slight degradation detected. Monitor lamp health.,False
2026-04-26T14:35:00+00:00,105.21,0.686,74.706,74.9,52.049,28.53,92.5,0.113,Slight degradation detected. Monitor lamp health.,False
2026-04-26T14:40:00+00:00,102.175,1.092,75.456,74.6,51.286,28.164,92.0,0.036,Slight degradation detected. Monitor lamp health.,False
2026-04-26T14:45:00+00:00,100.005,1.191,75.467,72.1,51.574,27.8,92.1,0.044,Slight degradation detected. Monitor lamp health.,False
2026-04-26T14:50:00+00:00,106.61,1.072,76.301,71.86,51.033,27.67,92.1,0.047,Slight degradation detected. Monitor lamp health.,True
2026-04-26T14:55:00+00:00,97.213,0.968,76.779,70.17,50.739,28.489,91.8,0.145,Slight degradation detected. Monitor lamp health.,False
2026-04-26T15:00:00+00:00,98.766,1.185,76.985,70.56,49.451,27.773,90.5,0.161,Slight degradation detected. Monitor lamp health.,True
2026-04-26T15:05:00+00:00,98.636,0.975,74.418,74.97,51.442,27.989,91.0,0.161,Slight degradation detected. Monitor lamp health.,True
2026-04-26T15:10:00+00:00,102.663,0.918,77.586,71.85,49.621,26.607,91.8,0.085,Slight degradation detected. Monitor lamp health.,False
2026-04-26T15:15:00+00:00,104.04,0.93,74.265,72.84,51.031,26.306,89.5,0.152,Slight degradation detected. Monitor lamp health.,False
2026-04-26T15:20:00+00:00,101.742,0.758,74.711,70.34,51.25,26.984,90.2,0.027,Slight degradation detected. Monitor lamp health.,False
2026-04-26T15:25:00+00:00,97.396,0.935,75.82,70.26,48.209,27.417,89.1,0.056,Slight degradation detected. Monitor lamp health.,False
2026-04-26T15:30:00+00:00,102.269,1.148,76.219,72.26,48.411,26.726,89.1,0.054,Slight degradation detected. Monitor lamp health.,False
2026-04-26T15:35:00+00:00,99.491,1.075,75.843,72.24,51.284,27.641,90.2,0.144,Slight degradation detected. Monitor lamp health.,False
2026-04-26T15:40:00+00:00,100.02,0.948,77.115,73.86,48.873,28.195,90.7,0.021,Slight degradation detected. Monitor lamp health.,False
2026-04-26T15:45:00+00:00,104.075,0.998,76.267,74.33,52.408,26.916,92.9,0.08,Slight degradation detected. Monitor lamp health.,False
2026-04-26T15:50:00+00:00,102.042,0.634,77.507,73.27,50.618,26.536,89.2,0.136,Slight degradation detected. Monitor lamp health.,False
2026-04-26T15:55:00+00:00,104.389,0.639,77.153,73.12,50.18,27.221,92.3,0.102,Slight degradation detected. Monitor lamp health.,False
2026-04-26T16:00:00+00:00,103.355,0.857,76.758,72.6,48.749,26.629,89.2,0.161,Slight degradation detected. Monitor lamp health.,False
2026-04-26T16:05:00+00:00,98.892,1.055,76.761,74.78,48.777,26.977,89.3,0.128,Slight degradation detected. Monitor lamp health.,False
2026-04-26T16:10:00+00:00,98.528,0.931,78.063,72.89,50.135,26.676,89.5,0.08,Slight degradation detected. Monitor lamp health.,False
2026-04-26T16:15:00+00:00,103.03,1.006,75.361,74.58,52.111,27.111,91.7,0.072,Slight degradation detected. Monitor lamp health.,False
2026-04-26T16:20:00+00:00,105.844,1.062,74.131,72.45,49.467,27.195,89.7,0.117,Slight degradation detected. Monitor lamp health.,False
2026-04-26T16:25:00+00:00,99.176,1.102,74.535,75.54,51.447,27.918,90.1,0.025,Slight degradation detected. Monitor lamp health.,False
2026-04-26T16:30:00+00:00,98.014,1.006,75.546,75.09,50.627,26.861,92.3,0.071,Slight degradation detected. Monitor lamp health.,False
2026-04-26T16:35:00+00:00,103.445,0.82,77.901,75.13,49.592,26.704,89.1,0.167,Slight degradation detected. Monitor lamp health.,False
2026-04-26T16:40:00+00:00,97.654,0.692,75.196,74.61,51.866,27.186,91.2,0.051,Slight degradation detected. Monitor lamp health.,True
2026-04-26T16:45:00+00:00,102.533,0.888,76.323,71.37,48.64,27.028,88.8,0.148,Slight degradation detected. Monitor lamp health.,False
2026-04-26T16:50:00+00:00,97.581,0.988,74.691,73.49,50.303,26.86,91.5,0.102,Slight degradation detected. Monitor lamp health.,True
2026-04-26T16:55:00+00:00,102.589,1.084,77.254,75.81,51.271,26.977,90.8,0.087,Slight degradation detected. Monitor lamp health.,False
2026-04-26T17:00:00+00:00,98.913,1.163,75.828,71.53,48.504,26.719,90.6,0.041,Slight degradation detected. Monitor lamp health.,False
2026-04-26T17:05:00+00:00,105.67,0.924,76.727,75.57,51.312,27.171,90.9,0.136,Slight degradation detected. Monitor lamp health.,False
2026-04-26T17:10:00+00:00,103.138,0.69,78.121,72.63,52.157,26.956,91.6,0.105,Slight degradation detected. Monitor lamp health.,False
2026-04-26T17:15:00+00:00,104.094,0.925,75.958,72.23,49.171,26.59,91.3,0.148,Slight degradation detected. Monitor lamp health.,False
2026-04-26T17:20:00+00:00,100.392,0.855,76.155,74.33,50.383,27.315,91.7,0.154,Slight degradation detected. Monitor lamp health.,False
2026-04-26T17:25:00+00:00,99.84,1.014,76.368,70.26,50.793,26.997,88.8,0.117,Slight degradation detected. Monitor lamp health.,False
2026-04-26T17:30:00+00:00,100.429,1.221,74.725,72.48,48.984,26.382,90.8,0.137,Slight degradation detected. Monitor lamp health.,True
2026-04-26T17:35:00+00:00,98.041,1.215,77.095,73.22,50.777,27.017,89.7,0.055,Slight degradation detected. Monitor lamp health.,False
2026-04-26T17:40:00+00:00,97.105,0.977,76.886,72.37,50.74,27.06,90.2,0.06,Slight degradation detected. Monitor lamp health.,False
2026-04-26T17:45:00+00:00,102.21,0.996,77.581,74.55,48.81,25.84,88.6,0.12,Slight degradation detected. Monitor lamp health.,False
2026-04-26T17:50:00+00:00,99.237,1.071,77.566,73.4,48.385,26.242,88.4,0.114,Slight degradation detected. Monitor lamp health.,False
2026-04-26T17:55:00+00:00,104.019,0.943,74.55,74.17,49.401,27.604,89.2,0.107,Slight degradation detected. Monitor lamp health.,True
2026-04-26T18:00:00+00:00,106.649,1.193,76.962,70.38,47.652,27.788,89.6,0.082,Slight degradation detected. Monitor lamp health.,False
2026-04-26T18:05:00+00:00,103.217,0.843,74.678,75.41,48.683,26.69,91.3,0.162,Slight degradation detected. Monitor lamp health.,False
2026-04-26T18:10:00+00:00,106.189,1.21,74.583,73.61,47.94,27.838,89.6,0.158,Slight degradation detected. Monitor lamp health.,False
2026-04-26T18:15:00+00:00,100.909,0.708,78.499,70.43,49.633,27.282,90.1,0.102,Slight degradation detected. Monitor lamp health.,False
2026-04-26T18:20:00+00:00,98.391,0.665,77.642,71.03,50.252,27.089,88.9,0.058,Slight degradation detected. Monitor lamp health.,False
2026-04-26T18:25:00+00:00,102.801,0.673,77.439,73.53,51.669,27.262,91.2,0.155,Slight degradation detected. Monitor lamp health.,False
2026-04-26T18:30:00+00:00,104.449,1.048,74.044,75.35,48.67,27.986,91.2,0.051,Slight degradation detected. Monitor lamp health.,False
2026-04-26T18:35:00+00:00,104.054,1.218,76.452,73.06,48.7,27.492,89.7,0.155,Slight degradation detected. Monitor lamp health.,False
2026-04-26T18:40:00+00:00,102.842,0.985,76.627,71.96,48.97,26.997,89.8,0.08,Slight degradation detected. Monitor lamp health.,True
2026-04-26T18:45:00+00:00,104.601,1.053,75.742,70.47,49.079,25.711,88.2,0.16,Slight degradation detected. Monitor lamp health.,False
2026-04-26T18:50:00+00:00,105.71,1.073,77.075,73.37,49.853,27.013,88.7,0.103,Slight degradation detected. Monitor lamp health.,False
2026-04-26T18:55:00+00:00,100.22,0.866,77.591,75.06,49.688,26.236,88.7,0.025,Slight degradation detected. Monitor lamp health.,False
2026-04-26T19:00:00+00:00,104.761,1.144,74.457,71.59,48.065,27.244,88.0,0.12,Slight degradation detected. Monitor lamp health.,False
2026-04-26T19:05:00+00:00,100.363,1.095,76.406,70.55,51.522,27.42,90.4,0.087,Slight degradation detected. Monitor lamp health.,False
2026-04-26T19:10:00+00:00,102.057,0.88,76.229,73.65,48.626,26.066,88.2,0.063,Slight degradation detected. Monitor lamp health.,False
2026-04-26T19:15:00+00:00,103.738,1.137,74.213,74.31,49.837,27.474,90.7,0.172,Slight degradation detected. Monitor lamp health.,False
2026-04-26T19:20:00+00:00,104.005,1.098,75.865,72.61,47.611,26.499,89.6,0.149,Slight degradation detected. Monitor lamp health.,False
2026-04-26T19:25:00+00:00,99.472,0.949,75.258,70.97,50.309,27.443,89.0,0.129,Slight degradation detected. Monitor lamp health.,False
2026-04-26T19:30:00+00:00,104.376,1.15,75.075,70.36,50.136,27.398,90.8,0.042,Slight degradation detected. Monitor lamp health.,False
2026-04-26T19:35:00+00:00,98.527,0.699,76.718,75.84,47.946,27.441,88.5,0.031,Slight degradation detected. Monitor lamp health.,False
2026-04-26T19:40:00+00:00,104.217,0.795,76.892,71.82,47.913,26.619,89.0,0.093,Slight degradation detected. Monitor lamp health.,False
2026-04-26T19:45:00+00:00,106.422,1.257,75.635,76.15,48.188,26.913,89.6,0.108,Slight degradation detected. Monitor lamp health.,True
2026-04-26T19:50:00+00:00,101.214,0.723,78.068,76.11,50.548,27.325,90.2,0.169,Slight degradation detected. Monitor lamp health.,False
2026-04-26T19:55:00+00:00,99.879,1.198,73.916,71.11,49.838,26.962,89.0,0.138,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:00:00+00:00,103.823,0.879,77.981,73.59,48.093,26.898,90.3,0.108,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:05:00+00:00,102.045,0.868,77.029,74.15,50.348,26.276,88.8,0.113,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:10:00+00:00,100.587,1.131,74.398,71.56,45.971,26.626,87.1,0.085,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:15:00+00:00,106.27,0.906,77.477,70.68,51.244,27.931,90.9,0.086,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:20:00+00:00,98.341,0.811,77.635,72.45,48.799,25.449,87.4,0.11,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:25:00+00:00,102.338,0.825,74.919,75.53,49.14,27.22,87.7,0.137,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:30:00+00:00,101.449,0.784,78.051,72.56,48.315,26.5,89.2,0.129,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:35:00+00:00,101.708,0.746,77.63,74.32,48.418,25.99,88.8,0.163,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:40:00+00:00,103.731,0.94,78.118,73.5,48.981,27.503,90.7,0.029,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:45:00+00:00,100.188,1.273,75.55,76.23,47.001,26.479,88.0,0.141,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:50:00+00:00,100.671,0.904,75.508,73.29,49.295,25.399,87.4,0.146,Slight degradation detected. Monitor lamp health.,False
2026-04-26T20:55:00+00:00,98.788,0.823,75.184,73.34,46.825,25.379,86.8,0.042,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:00:00+00:00,99.386,1.094,75.161,70.81,48.497,26.309,88.8,0.062,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:05:00+00:00,105.772,1.157,76.383,72.72,47.731,26.698,88.7,0.101,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:10:00+00:00,98.564,1.188,74.29,73.39,46.877,27.359,88.6,0.045,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:15:00+00:00,105.666,1.102,76.394,76.08,49.506,27.429,88.9,0.166,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:20:00+00:00,102.855,1.273,77.228,76.17,49.309,27.119,89.5,0.052,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:25:00+00:00,103.473,0.959,76.402,76.0,47.389,26.536,87.6,0.067,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:30:00+00:00,101.399,0.707,77.876,75.16,47.599,26.993,88.2,0.092,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:35:00+00:00,98.928,0.906,74.994,71.51,48.595,26.092,87.8,0.034,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:40:00+00:00,106.047,0.996,75.978,74.56,48.857,27.537,89.7,0.073,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:45:00+00:00,101.882,0.788,75.587,73.75,50.081,25.806,89.1,0.1,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:50:00+00:00,102.161,0.999,76.47,73.71,49.103,27.418,90.1,0.116,Slight degradation detected. Monitor lamp health.,False
2026-04-26T21:55:00+00:00,105.269,0.917,77.922,75.26,47.472,26.162,86.4,0.126,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:00:00+00:00,106.881,1.165,76.327,75.75,47.215,26.894,87.6,0.176,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:05:00+00:00,100.418,0.946,74.236,71.38,47.85,26.15,88.4,0.152,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:10:00+00:00,103.347,1.17,74.772,74.42,47.2,27.423,89.3,0.03,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:15:00+00:00,97.337,1.036,75.492,75.53,47.266,26.497,88.0,0.044,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:20:00+00:00,106.164,0.916,76.6,72.22,49.906,26.963,88.1,0.07,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:25:00+00:00,102.32,0.916,74.462,72.44,48.276,26.01,88.3,0.161,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:30:00+00:00,101.265,1.157,76.845,75.85,46.885,25.314,86.8,0.054,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:35:00+00:00,99.701,1.215,74.107,74.34,50.185,25.842,88.0,0.121,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:40:00+00:00,97.673,1.241,73.884,71.18,46.544,25.746,87.6,0.116,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:45:00+00:00,98.71,1.197,77.485,76.07,47.828,27.74,89.3,0.173,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:50:00+00:00,97.353,0.993,74.524,72.26,49.454,26.406,86.9,0.053,Slight degradation detected. Monitor lamp health.,False
2026-04-26T22:55:00+00:00,106.662,0.761,75.862,70.93,48.62,26.694,89.0,0.104,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:00:00+00:00,98.57,1.198,77.523,74.07,49.669,26.091,87.9,0.118,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:05:00+00:00,106.243,0.965,78.066,72.7,48.613,25.933,86.8,0.096,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:10:00+00:00,99.588,1.006,76.491,72.29,49.436,26.324,87.4,0.176,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:15:00+00:00,106.301,1.313,74.942,71.11,50.399,26.667,89.3,0.099,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:20:00+00:00,98.097,1.01,75.619,71.18,47.977,25.829,87.1,0.06,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:25:00+00:00,103.856,0.882,75.806,74.13,47.803,26.48,86.4,0.074,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:30:00+00:00,105.955,1.167,74.264,75.71,48.93,26.123,88.8,0.1,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:35:00+00:00,105.827,1.079,75.52,75.19,47.527,25.975,88.4,0.124,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:40:00+00:00,99.308,0.747,75.418,74.68,48.745,26.909,88.1,0.167,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:45:00+00:00,102.43,0.856,74.644,75.82,49.796,26.251,87.0,0.145,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:50:00+00:00,102.081,1.029,75.314,74.39,47.87,26.699,88.9,0.087,Slight degradation detected. Monitor lamp health.,False
2026-04-26T23:55:00+00:00,103.39,0.842,74.691,73.01,48.627,27.313,89.5,0.145,Slight degradation detected. Monitor lamp health.,True
2026-04-27T00:00:00+00:00,98.567,1.244,76.023,75.47,49.929,25.804,87.5,0.093,Slight degradation detected. Monitor lamp health.,False
2026-04-27T00:05:00+00:00,105.996,0.798,76.243,75.22,50.501,26.013,88.4,0.118,Slight degradation detected. Monitor lamp health.,False
2026-04-27T00:10:00+00:00,106.096,1.054,74.033,70.96,50.842,26.089,89.2,0.087,Slight degradation detected. Monitor lamp health.,True
2026-04-27T00:15:00+00:00,97.225,0.857,77.635,74.45,46.827,25.813,85.6,0.057,Slight degradation detected. Monitor lamp health.,False
2026-04-27T00:20:00+00:00,106.559,0.743,77.716,71.82,46.599,25.506,85.9,0.145,Slight degradation detected. Monitor lamp health.,False
2026-04-27T00:25:00+00:00,97.075,0.965,74.438,70.68,46.931,24.996,85.9,0.15,Slight degradation detected. Monitor lamp health.,False
2026-04-27T00:30:00+00:00,100.538,0.733,77.828,72.44,49.571,25.49,87.8,0.161,Slight degradation detected. Monitor lamp health.,False
2026-04-27T00:35:00+00:00,103.42,0.745,76.106,73.07,50.261,26.649,88.8,0.099,Slight degradation detected. Monitor lamp health.,False
2026-04-27T00:40:00+00:00,105.511,1.16,77.17,73.67,46.524,26.21,88.2,0.17,Slight degradation detected. Monitor lamp health.,False
2026-04-27T00:45:00+00:00,98.352,1.146,74.676,74.35,47.861,26.37,89.0,0.075,Slight degradation detected. Monitor lamp health.,False
2026-04-27T00:50:00+00:00,102.11,1.266,73.922,75.78,49.192,26.109,87.8,0.052,Slight degradation detected. Monitor lamp health.,False
2026-04-27T00:55:00+00:00,103.963,0.941,77.667,72.87,50.005,25.412,87.4,0.045,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:00:00+00:00,99.978,0.822,76.379,72.79,45.555,26.066,85.5,0.069,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:05:00+00:00,102.897,0.98,75.322,71.78,47.375,25.67,87.1,0.086,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:10:00+00:00,102.814,1.3,75.065,73.43,45.398,25.936,85.5,0.112,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:15:00+00:00,102.3,1.242,73.883,73.27,47.315,26.277,87.1,0.056,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:20:00+00:00,100.332,0.95,75.227,72.06,49.145,26.26,87.1,0.054,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:25:00+00:00,102.204,0.861,77.048,74.11,47.674,26.155,87.3,0.098,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:30:00+00:00,103.037,0.968,76.277,71.02,48.84,26.932,88.9,0.132,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:35:00+00:00,106.631,1.125,77.009,73.58,46.481,26.158,87.3,0.087,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:40:00+00:00,104.68,1.193,74.522,71.52,45.98,25.323,85.0,0.155,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:45:00+00:00,97.731,0.909,77.82,70.8,49.403,25.677,87.7,0.09,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:50:00+00:00,103.066,0.788,77.873,76.18,46.844,26.49,85.8,0.055,Slight degradation detected. Monitor lamp health.,False
2026-04-27T01:55:00+00:00,100.496,1.178,77.226,74.94,49.993,27.282,88.4,0.126,Slight degradation detected. Monitor lamp health.,False
2026-04-27T02:00:00+00:00,98.804,1.013,76.22,70.82,47.185,26.017,88.3,0.043,Slight degradation detected. Monitor lamp health.,True
2026-04-27T02:05:00+00:00,103.727,1.201,75.978,73.38,45.948,25.995,85.0,0.134,Slight degradation detected. Monitor lamp health.,True
2026-04-27T02:10:00+00:00,99.753,1.134,76.006,76.31,46.474,25.665,87.9,0.1,Slight degradation detected. Monitor lamp health.,False
2026-04-27T02:15:00+00:00,102.055,0.811,77.08,71.16,48.705,26.8,88.0,0.082,Slight degradation detected. Monitor lamp health.,False
2026-04-27T02:20:00+00:00,105.824,0.94,74.95,76.01,46.169,25.684,86.0,0.078,Slight degradation detected. Monitor lamp health.,False
2026-04-27T02:25:00+00:00,99.853,0.901,75.281,71.71,47.661,24.993,84.7,0.076,Slight degradation detected. Monitor lamp health.,False
2026-04-27T02:30:00+00:00,102.785,1.222,77.238,74.74,48.093,25.723,85.1,0.115,Slight degradation detected. Monitor lamp health.,True
2026-04-27T02:35:00+00:00,97.198,1.033,77.587,73.64,46.062,25.936,85.8,0.134,Slight degradation detected. Monitor lamp health.,False
2026-04-27T02:40:00+00:00,104.705,1.209,77.145,72.89,47.737,25.689,84.8,0.17,Slight degradation detected. Monitor lamp health.,False
2026-04-27T02:45:00+00:00,97.265,0.909,76.653,72.22,48.11,25.902,84.4,0.092,Slight degradation detected. Monitor lamp health.,False
2026-04-27T02:50:00+00:00,104.623,0.778,75.4,73.93,49.518,25.712,87.9,0.158,Slight degradation detected. Monitor lamp health.,False
2026-04-27T02:55:00+00:00,101.24,0.999,74.234,74.21,46.87,25.855,85.3,0.081,Slight degradation detected. Monitor lamp health.,False
2026-04-27T03:00:00+00:00,102.232,1.122,73.868,73.89,45.614,26.217,84.4,0.086,Slight degradation detected. Monitor lamp health.,False
2026-04-27T03:05:00+00:00,97.459,1.179,77.454,73.31,48.307,26.402,86.7,0.147,Slight degradation detected. Monitor lamp health.,False
2026-04-27T03:10:00+00:00,106.217,1.096,77.371,73.72,48.386,25.443,85.7,0.079,Slight degradation detected. Monitor lamp health.,False
2026-04-27T03:15:00+00:00,105.784,1.066,74.679,72.84,46.838,26.279,87.6,0.125,Slight degradation detected. Monitor lamp health.,True
2026-04-27T03:20:00+00:00,102.892,0.967,77.603,71.98,47.872,25.078,86.6,0.039,Slight degradation detected. Monitor lamp health.,False
2026-04-27T03:25:00+00:00,103.983,0.981,77.248,73.29,48.536,25.652,85.8,0.091,Slight degradation detected. Monitor lamp health.,False
2026-04-27T03:30:00+00:00,102.891,0.881,75.703,75.41,48.463,26.705,87.9,0.05,Slight degradation detected. Monitor lamp health.,False
2026-04-27T03:35:00+00:00,103.722,0.924,76.734,70.98,45.764,25.981,84.6,0.049,Slight degradation detected. Monitor lamp health.,False
2026-04-27T03:40:00+00:00,103.433,1.186,77.328,71.57,48.715,25.944,85.2,0.139,Slight degradation detected. Monitor lamp health.,False
2026-04-27T03:45:00+00:00,101.446,1.155,76.184,76.39,48.464,26.501,86.8,0.135,Slight degradation detected. Monitor lamp health.,False
2026-04-27T03:50:00+00:00,105.098,1.115,74.524,72.48,46.386,26.72,87.2,0.113,Slight degradation detected. Monitor lamp health.,False
2026-04-27T03:55:00+00:00,104.928,1.3,74.982,72.76,44.774,26.091,84.7,0.108,Slight degradation detected. Monitor lamp health.,False
2026-04-27T04:00:00+00:00,101.116,0.875,75.776,75.34,46.62,25.915,86.6,0.127,Slight degradation detected. Monitor lamp health.,False
2026-04-27T04:05:00+00:00,97.785,0.987,77.513,76.01,46.628,26.52,86.9,0.154,Slight degradation detected. Monitor lamp health.,False
2026-04-27T04:10:00+00:00,97.833,0.981,76.482,76.65,48.103,25.609,85.7,0.172,Slight degradation detected. Monitor lamp health.,False
2026-04-27T04:15:00+00:00,103.441,0.851,78.236,72.02,48.71,25.383,86.3,0.109,Slight degradation detected. Monitor lamp health.,False
2026-04-27T04:20:00+00:00,102.452,1.064,76.151,71.25,45.456,24.951,84.6,0.117,Slight degradation detected. Monitor lamp health.,False
2026-04-27T04:25:00+00:00,103.536,0.947,76.18,74.06,49.978,26.735,87.5,0.05,Slight degradation detected. Monitor lamp health.,True
2026-04-27T04:30:00+00:00,98.514,1.374,76.419,72.03,45.468,25.191,83.9,0.116,Slight degradation detected. Monitor lamp health.,False
